Sqft_Living,Bedrooms,Bathrooms,Floors,Pincode,Sale_Price (₹),Year_Sold,Month_Sold,Quarter_Sold,Age_of_Property,YoY_Price_Change (%),Demand_Index,Event_Occurred,Inflation_Rate (%),GDP_Growth (%),Season,Years_Since_Event,Development_Project_Proximity
2763,1,1,1,641001,9702245,2021,1,1,36,4.58,91,No,5.59,7.11,Winter,4,3.4
502,1,1,2,625001,6791860,2016,7,3,14,7.83,99,Yes,4.75,7.37,Monsoon,4,0.9
659,2,3,1,620001,11745662,2010,4,2,12,3.77,83,No,5.13,7.05,Summer,7,3.6
1280,4,2,2,641001,10396526,2018,11,4,10,6.71,80,No,5.14,7.39,Festival,6,3.8
1392,1,1,2,627001,13891264,2022,8,3,23,4.78,76,Yes,5.51,6.09,Monsoon,7,5.0
2530,4,3,2,620001,4881986,2016,9,3,23,5.91,87,No,5.1,6.74,Festival,4,3.6
2876,3,2,1,625001,3989924,2015,12,4,8,3.5,90,No,3.66,6.42,Winter,1,3.6
1079,5,3,1,625001,4965629,2022,9,3,40,4.53,91,No,4.36,6.2,Festival,7,2.8
2433,4,1,1,636001,14217215,2011,3,1,25,5.5,73,No,5.97,6.47,Summer,8,4.4
1880,5,1,1,625001,4103248,2012,5,2,26,4.16,86,No,3.99,6.38,Summer,1,5.0
1790,4,2,1,600001,13023293,2010,6,2,27,5.71,88,No,4.97,7.95,Monsoon,0,4.0
2140,3,3,2,620001,11210125,2019,6,2,11,4.1,83,No,5.61,6.57,Monsoon,5,3.3
1451,1,2,2,641001,7263528,2022,10,4,20,6.25,79,Yes,4.97,6.46,Festival,2,0.9
1487,3,1,2,625001,11215869,2014,8,3,30,7.52,94,Yes,4.43,7.67,Monsoon,0,3.8
1718,1,1,2,636001,12418530,2018,6,2,22,3.43,98,Yes,3.7,6.84,Monsoon,5,3.7
1420,1,3,2,636001,11623353,2022,6,2,17,4.08,75,Yes,4.4,6.84,Monsoon,7,4.0
1855,5,3,2,625001,6583650,2015,4,2,32,7.22,87,Yes,3.96,6.89,Summer,8,1.1
669,3,3,2,600001,5363319,2014,7,3,12,6.16,94,No,5.9,6.83,Monsoon,5,3.4
1020,4,2,1,636001,4818222,2021,8,3,29,3.39,73,Yes,5.29,6.65,Monsoon,5,1.8
1986,3,3,2,641001,14223756,2012,3,1,17,5.43,80,Yes,5.37,6.57,Summer,0,3.9
539,5,3,1,620001,8410687,2014,7,3,19,4.05,82,No,4.59,7.76,Monsoon,4,1.6
2060,1,1,2,627001,11199423,2017,3,1,36,4.0,77,Yes,3.77,6.32,Summer,2,3.6
1918,5,1,2,600001,3563506,2021,8,3,24,7.7,79,No,4.17,6.36,Monsoon,6,1.8
1454,2,3,1,636001,10834767,2011,1,1,31,6.81,92,No,4.15,7.14,Winter,8,0.5
1483,2,3,2,620001,11904337,2014,1,1,17,6.48,97,Yes,4.72,6.69,Winter,5,3.4
1474,4,1,1,627001,8472646,2015,6,2,10,4.19,80,Yes,4.65,6.84,Monsoon,4,1.0
537,5,3,2,625001,14300652,2019,10,4,10,3.59,72,No,4.58,7.61,Festival,6,3.5
2875,4,2,1,625001,11251043,2017,9,3,30,7.35,84,No,4.74,7.81,Festival,8,4.7
1774,4,2,2,641001,8045416,2017,12,4,27,3.03,77,Yes,5.97,7.58,Winter,4,4.9
1699,2,2,1,627001,13472413,2014,4,2,11,4.94,89,No,4.25,6.47,Summer,4,1.6
2125,4,3,1,625001,8273897,2018,6,2,15,4.39,87,Yes,5.04,7.96,Monsoon,9,4.1
1413,2,1,2,625001,14501800,2013,12,4,19,5.85,96,Yes,4.1,6.73,Winter,3,2.1
953,1,3,2,636001,3354182,2021,5,2,26,4.25,90,Yes,4.67,6.34,Summer,4,4.6
536,5,3,1,641001,8142798,2018,12,4,22,4.56,70,Yes,4.0,7.0,Winter,6,4.0
2211,4,1,2,620001,5640955,2020,1,1,24,7.25,98,No,4.9,7.45,Winter,2,0.8
1295,2,1,1,625001,14957543,2016,6,2,25,6.02,93,No,4.16,6.17,Monsoon,3,2.3
1472,3,1,2,600001,5498002,2015,9,3,26,3.73,99,Yes,3.59,7.27,Festival,8,2.0
1092,4,2,1,600001,13431140,2013,12,4,14,6.63,77,Yes,5.54,7.72,Winter,1,4.0
1637,1,3,2,620001,5916585,2011,3,1,26,4.04,72,No,3.82,6.52,Summer,7,2.3
1824,1,1,1,627001,4574255,2017,11,4,30,5.17,70,No,4.42,7.39,Festival,8,3.6
2771,3,3,2,641001,10012022,2015,3,1,23,6.23,89,No,4.69,6.8,Summer,4,3.2
817,2,2,1,636001,6779404,2021,2,1,40,4.36,94,No,4.58,6.83,Winter,6,4.9
2896,4,2,1,600001,8547239,2012,4,2,4,4.92,85,No,5.31,6.56,Summer,5,4.7
2662,2,1,2,600001,8910122,2016,10,4,18,6.67,78,Yes,4.99,7.25,Festival,0,2.4
1846,1,1,2,620001,5769785,2019,3,1,18,7.69,86,Yes,4.24,6.72,Summer,7,3.8
2091,2,3,1,627001,6514078,2016,12,4,27,5.65,96,Yes,3.63,7.66,Winter,8,4.2
2389,1,1,1,627001,8963132,2015,2,1,32,3.05,85,Yes,5.42,7.93,Winter,9,4.5
2587,2,3,1,620001,5664119,2011,1,1,20,4.69,92,No,4.38,7.87,Winter,0,0.8
2496,3,1,1,600001,12699755,2017,3,1,20,4.99,75,No,5.72,6.33,Summer,7,1.9
2272,5,3,2,641001,5097951,2010,10,4,24,4.7,99,Yes,4.49,6.03,Festival,2,1.9
1812,3,3,1,600001,12924809,2022,6,2,23,5.18,92,Yes,5.29,6.88,Monsoon,5,2.5
1785,3,3,1,627001,4579889,2010,9,3,7,6.16,76,No,5.85,7.46,Festival,9,1.3
715,5,3,1,636001,11927377,2015,11,4,12,3.61,93,Yes,5.13,7.95,Festival,7,2.7
2883,5,2,2,600001,3287555,2014,5,2,12,4.36,85,Yes,4.53,7.57,Summer,4,3.5
2639,4,3,1,641001,13189438,2018,3,1,13,5.54,77,No,4.92,7.16,Summer,7,2.7
2900,4,1,2,625001,6775944,2022,5,2,18,4.58,79,No,4.86,6.05,Summer,6,3.5
2204,3,2,2,600001,5744454,2021,5,2,38,7.96,83,No,4.96,7.65,Summer,6,0.8
862,3,2,2,620001,11796785,2016,5,2,30,5.16,80,Yes,3.87,6.35,Summer,6,4.4
2216,1,3,2,625001,6197418,2011,12,4,22,7.35,71,No,5.25,6.11,Winter,8,4.7
1693,1,2,2,620001,14509800,2022,12,4,17,7.48,81,No,3.86,7.7,Winter,5,3.3
855,4,3,2,620001,5788647,2021,7,3,27,7.18,97,Yes,3.54,7.13,Monsoon,5,4.5
690,4,1,2,620001,9224898,2016,5,2,25,3.23,97,No,5.06,6.26,Summer,8,1.1
2969,1,3,1,600001,9378384,2012,7,3,32,7.74,89,Yes,3.79,6.77,Monsoon,5,4.1
1199,1,2,1,627001,4570497,2010,9,3,11,3.64,89,Yes,5.43,6.17,Festival,6,1.0
2554,2,1,2,625001,3734158,2020,5,2,23,3.17,82,Yes,5.66,7.28,Summer,6,2.3
2680,2,3,1,641001,5692205,2017,2,1,13,5.07,84,Yes,5.86,6.56,Winter,1,2.0
1056,1,1,1,627001,9159729,2023,5,2,28,3.97,96,No,5.16,7.73,Summer,7,3.1
1325,2,1,2,600001,12193839,2021,8,3,37,3.92,95,Yes,4.71,6.72,Monsoon,5,1.9
1554,5,2,1,620001,4422771,2012,12,4,14,4.44,81,No,4.38,6.99,Winter,3,3.4
925,4,1,2,641001,9945685,2020,4,2,37,4.24,82,No,4.73,6.13,Summer,6,2.2
2910,4,2,1,625001,14557891,2017,2,1,32,6.42,77,No,3.98,6.55,Winter,7,4.4
2074,1,1,2,627001,11218616,2016,10,4,11,3.93,85,No,4.37,7.35,Festival,0,3.4
2629,3,3,2,636001,10729395,2021,3,1,25,5.72,99,No,5.29,7.47,Summer,9,1.5
2903,1,1,1,627001,11276869,2011,9,3,25,7.93,98,Yes,4.04,6.49,Festival,3,2.0
1088,2,3,1,641001,5479129,2022,9,3,19,5.16,98,No,4.16,7.01,Festival,3,4.3
2512,3,3,2,600001,3855434,2023,8,3,21,6.21,72,Yes,5.37,7.64,Monsoon,9,2.2
2047,2,1,2,625001,3308697,2023,8,3,37,7.85,97,Yes,3.94,6.76,Monsoon,8,2.9
794,5,3,2,641001,14799568,2010,8,3,22,3.69,98,Yes,4.11,6.27,Monsoon,5,3.4
2485,2,1,1,620001,6715799,2016,8,3,24,5.09,82,No,3.54,6.86,Monsoon,3,2.1
1747,5,1,1,625001,7719707,2022,8,3,23,7.25,81,No,5.3,7.2,Monsoon,0,1.8
2048,5,3,1,627001,10279074,2010,1,1,17,7.66,88,No,5.04,6.01,Winter,7,2.6
2190,2,3,1,641001,11461516,2015,6,2,20,6.01,98,No,5.24,6.7,Monsoon,8,1.5
1636,2,2,2,627001,13030581,2022,12,4,20,3.72,71,Yes,4.04,7.21,Winter,4,1.8
1756,5,3,2,627001,9032290,2020,9,3,32,7.51,70,No,5.22,7.9,Festival,4,0.8
2564,3,2,2,627001,7203726,2019,8,3,25,3.87,77,No,4.99,6.82,Monsoon,9,1.9
859,5,3,2,600001,3842606,2020,3,1,36,4.76,99,Yes,4.42,6.33,Summer,7,1.9
1199,4,1,1,627001,8732452,2019,11,4,22,4.88,78,Yes,4.59,7.07,Festival,7,4.8
947,5,3,2,620001,10377775,2017,1,1,17,5.24,94,Yes,4.92,6.57,Winter,4,3.2
2912,3,1,2,620001,6871549,2016,2,1,17,6.95,96,Yes,4.73,6.43,Winter,3,4.0
1174,4,1,1,625001,11839023,2013,11,4,26,7.01,77,Yes,5.1,7.18,Festival,5,0.7
1507,1,1,1,636001,8635312,2010,2,1,16,6.6,90,Yes,3.95,7.83,Winter,9,1.0
1849,1,2,2,627001,10724954,2010,7,3,10,3.11,86,Yes,4.85,7.67,Monsoon,4,4.2
2961,3,3,1,627001,6699446,2013,12,4,9,5.82,78,No,4.63,6.36,Winter,7,3.3
1085,5,1,2,641001,7223138,2014,6,2,26,6.74,75,No,4.65,7.53,Monsoon,8,1.4
1756,2,1,1,600001,3548723,2021,11,4,23,5.22,97,Yes,4.67,6.46,Festival,0,2.3
1747,3,2,1,636001,6232940,2016,2,1,8,7.72,84,Yes,5.7,6.58,Winter,8,2.9
1493,4,3,2,625001,13017269,2023,8,3,18,7.12,92,No,5.55,7.84,Monsoon,8,4.3
1935,4,3,1,636001,13922530,2013,9,3,12,6.19,93,Yes,5.07,7.82,Festival,5,0.8
1071,1,2,2,627001,7773147,2019,7,3,34,3.31,82,Yes,5.29,6.34,Monsoon,9,3.2
2882,4,2,1,641001,11473958,2023,4,2,40,6.26,90,Yes,3.61,6.13,Summer,4,3.7
1745,3,3,1,600001,12497445,2021,1,1,31,7.56,91,Yes,5.36,6.59,Winter,6,4.9
2584,4,2,1,625001,12333640,2010,4,2,2,4.9,81,Yes,4.72,7.16,Summer,7,4.1
1488,3,3,1,636001,5885579,2020,4,2,31,7.19,82,No,4.29,7.75,Summer,8,1.7
777,2,3,1,625001,8912084,2019,8,3,37,4.57,76,Yes,3.85,6.24,Monsoon,8,3.7
1719,1,1,2,627001,12080627,2016,4,2,36,5.85,92,Yes,3.69,6.83,Summer,9,3.9
2387,4,1,1,625001,10355554,2011,4,2,20,6.24,87,Yes,3.61,6.54,Summer,2,3.8
983,3,3,2,641001,4440352,2022,2,1,20,6.39,83,No,3.9,6.03,Winter,7,4.2
1765,5,3,1,625001,13297650,2020,12,4,26,7.41,80,No,3.58,7.58,Winter,0,4.6
1230,1,3,2,620001,4877330,2011,10,4,17,4.17,97,Yes,5.33,7.63,Festival,6,0.9
2739,2,3,1,641001,8082070,2017,7,3,17,4.31,83,Yes,4.12,6.44,Monsoon,4,1.0
1540,3,3,2,636001,13101068,2021,4,2,28,6.52,86,Yes,4.42,6.3,Summer,1,4.1
1417,2,3,2,600001,11943742,2019,11,4,14,3.89,93,Yes,5.56,6.29,Festival,1,1.6
2948,2,2,1,600001,8054379,2019,6,2,33,5.32,90,No,3.79,6.93,Monsoon,7,0.8
1385,4,3,1,627001,10269056,2019,3,1,23,3.1,95,No,5.59,6.49,Summer,4,2.3
521,4,2,1,627001,7147036,2014,7,3,11,3.7,71,Yes,5.1,7.02,Monsoon,2,4.2
973,3,2,2,620001,9208087,2019,6,2,21,6.39,88,Yes,4.36,6.77,Monsoon,0,1.1
2757,5,3,2,636001,13709494,2011,3,1,25,6.74,85,No,3.79,6.42,Summer,6,3.5
2853,3,3,1,600001,4048278,2014,4,2,7,3.58,91,No,3.73,7.5,Summer,2,0.5
1203,5,2,1,600001,10035483,2017,10,4,35,4.14,79,Yes,4.34,6.3,Festival,6,1.0
1186,2,2,2,600001,3123182,2015,5,2,6,3.49,91,Yes,3.85,7.6,Summer,1,2.1
784,1,3,2,600001,7242895,2012,9,3,30,5.17,77,Yes,4.17,7.12,Festival,3,0.9
1215,3,3,1,625001,10491818,2017,6,2,12,3.63,90,No,3.63,7.66,Monsoon,1,4.3
1262,3,2,2,636001,8217975,2023,4,2,19,5.19,74,No,4.99,6.01,Summer,3,4.4
1750,5,2,1,641001,14832357,2018,11,4,10,6.66,76,No,3.86,7.5,Festival,4,3.9
1447,2,2,1,641001,11472714,2014,11,4,17,6.42,95,No,5.39,6.1,Festival,7,1.6
2928,2,1,1,620001,13039490,2022,7,3,13,4.4,82,Yes,4.05,7.9,Monsoon,1,2.9
1530,5,2,2,625001,13847758,2011,2,1,12,6.37,85,No,5.49,7.41,Winter,9,1.3
528,2,1,2,600001,13413824,2011,4,2,10,7.64,99,No,3.97,6.64,Summer,2,1.8
1406,4,3,2,600001,3164486,2016,5,2,23,4.74,74,No,5.3,6.64,Summer,9,2.8
2626,1,3,2,627001,13082304,2010,4,2,28,4.65,85,Yes,4.33,7.72,Summer,4,3.8
1069,3,2,1,627001,14220063,2019,4,2,12,5.86,84,No,4.96,7.81,Summer,8,0.9
2506,1,3,2,620001,6846556,2021,11,4,16,4.23,78,No,3.6,7.78,Festival,9,1.8
1953,3,3,1,600001,9259225,2011,9,3,2,6.26,91,No,4.74,7.62,Festival,4,4.7
1237,4,3,1,620001,3735062,2019,11,4,14,7.16,92,Yes,3.87,7.64,Festival,8,2.4
1015,2,3,1,625001,3727468,2013,2,1,27,5.3,81,No,4.72,7.15,Winter,3,4.7
2500,5,1,2,641001,5064618,2010,6,2,24,6.4,77,Yes,3.85,6.06,Monsoon,9,5.0
2944,4,1,1,600001,6454707,2013,8,3,29,6.26,82,Yes,4.59,6.17,Monsoon,4,2.9
538,1,2,1,636001,14204453,2022,8,3,40,3.19,74,No,3.78,7.3,Monsoon,8,1.8
1386,5,2,2,625001,14384646,2021,11,4,24,3.92,83,Yes,4.05,6.8,Festival,3,4.1
2704,2,2,1,600001,7872587,2020,7,3,26,7.47,85,No,4.99,7.13,Monsoon,4,1.2
1598,4,3,2,636001,14465119,2022,10,4,23,7.69,80,Yes,5.94,6.46,Festival,4,1.6
2323,5,3,2,627001,13291061,2019,11,4,26,6.9,89,Yes,4.62,7.3,Festival,3,4.0
2210,4,1,2,620001,9284179,2014,4,2,6,7.61,81,No,5.22,6.49,Summer,3,2.5
1473,4,1,1,627001,9914128,2018,7,3,35,4.53,84,No,4.85,6.92,Monsoon,4,1.4
2062,2,2,2,641001,5798658,2010,10,4,4,4.24,93,Yes,4.75,6.96,Festival,5,3.4
1488,3,1,2,627001,10662208,2021,6,2,18,4.92,81,Yes,3.66,6.36,Monsoon,6,3.8
520,5,1,2,600001,4424241,2014,11,4,27,3.28,95,Yes,3.86,7.75,Festival,5,1.1
2850,2,1,2,636001,3902810,2011,6,2,3,7.05,78,Yes,5.71,7.05,Monsoon,0,1.7
1368,4,1,1,627001,8541543,2018,2,1,18,7.92,70,No,4.53,7.73,Winter,1,1.5
583,2,1,2,600001,6714528,2015,8,3,23,7.12,72,Yes,5.04,6.53,Monsoon,6,2.2
2182,3,2,1,641001,8169619,2011,8,3,10,5.77,81,Yes,4.82,6.34,Monsoon,2,3.9
2476,5,2,2,636001,9395021,2023,11,4,36,4.48,89,No,4.45,6.04,Festival,9,3.7
1910,3,1,1,627001,9961507,2012,7,3,18,3.99,82,Yes,4.47,6.19,Monsoon,1,3.5
2030,1,2,2,620001,6695611,2023,11,4,27,4.82,92,No,4.89,6.29,Festival,5,0.5
1069,5,3,1,620001,8431159,2017,9,3,33,6.33,75,No,3.85,6.16,Festival,3,1.1
1433,3,1,2,636001,12434702,2010,8,3,11,5.24,79,No,4.47,7.79,Monsoon,4,1.5
2480,4,3,1,620001,6392389,2021,9,3,38,7.67,79,Yes,4.62,7.82,Festival,5,1.7
2355,5,2,1,627001,6416502,2012,9,3,22,7.27,85,No,5.96,7.87,Festival,2,1.2
1292,5,2,1,627001,11351870,2022,6,2,25,3.51,96,No,4.38,7.92,Monsoon,0,2.3
1291,2,3,2,636001,12142716,2019,2,1,30,3.66,70,No,5.11,6.98,Winter,2,0.8
2309,4,2,1,627001,12121486,2010,12,4,14,6.38,85,Yes,3.84,7.06,Winter,2,3.9
1794,1,1,1,600001,14608527,2020,7,3,11,4.15,73,Yes,3.66,6.26,Monsoon,5,4.0
2755,3,3,1,641001,9225175,2020,3,1,26,6.96,75,Yes,5.68,6.27,Summer,3,3.1
2107,2,1,1,620001,4001622,2017,7,3,32,5.96,88,Yes,5.33,7.55,Monsoon,6,0.9
1583,3,3,2,600001,6246319,2010,9,3,8,4.15,71,No,4.29,7.71,Festival,1,4.5
2977,1,2,1,636001,4636617,2022,10,4,22,5.39,87,No,4.76,7.57,Festival,3,4.8
1484,1,3,1,620001,13751912,2014,10,4,19,5.03,79,No,3.84,7.67,Festival,7,1.4
2180,5,3,1,600001,5466704,2013,2,1,19,7.37,97,Yes,5.27,6.55,Winter,5,3.7
1019,1,1,2,627001,13748400,2016,6,2,29,3.16,97,No,3.68,6.93,Monsoon,9,4.3
1090,3,2,1,636001,11750519,2023,6,2,35,7.48,73,Yes,5.39,6.92,Monsoon,2,2.9
1550,4,1,1,636001,4046251,2014,9,3,24,6.26,98,Yes,4.87,7.99,Festival,9,2.0
2209,4,2,1,620001,3285356,2017,9,3,11,6.69,70,Yes,4.2,7.9,Festival,1,2.7
2535,5,1,1,627001,12912813,2021,5,2,40,3.01,84,No,5.66,7.2,Summer,2,2.8
2746,3,3,2,620001,6003337,2023,5,2,17,6.14,79,No,5.97,6.28,Summer,0,2.3
2934,3,1,1,625001,12557302,2020,9,3,28,5.94,87,Yes,4.14,6.52,Festival,0,4.7
848,1,2,1,600001,9563484,2010,8,3,27,5.69,85,No,5.52,6.73,Monsoon,1,3.8
1459,3,2,2,625001,11505089,2014,7,3,8,6.93,82,Yes,5.38,7.75,Monsoon,2,1.6
2463,2,3,2,600001,7262563,2013,8,3,25,5.78,95,No,5.37,6.34,Monsoon,8,3.1
1192,1,2,2,641001,6275654,2012,6,2,28,7.29,84,Yes,5.89,6.44,Monsoon,7,3.6
2059,2,1,1,636001,6674777,2014,3,1,16,4.16,71,Yes,4.72,6.7,Summer,8,1.1
877,5,3,2,620001,9233550,2019,7,3,18,7.03,89,Yes,5.19,7.85,Monsoon,6,2.1
1026,4,2,1,641001,11122734,2012,8,3,30,3.9,73,No,5.56,7.01,Monsoon,6,4.6
2753,5,2,2,641001,13502135,2017,8,3,8,7.07,70,No,4.7,7.29,Monsoon,4,3.1
1759,4,1,1,636001,12598821,2022,1,1,22,7.7,76,No,4.7,6.77,Winter,6,1.5
2375,5,1,2,636001,13588414,2012,7,3,30,4.68,92,No,4.3,6.38,Monsoon,3,1.1
2263,3,3,1,600001,8925313,2010,3,1,25,5.65,95,No,5.45,6.45,Summer,4,2.8
1020,2,2,2,625001,7395102,2018,2,1,11,6.29,80,Yes,5.22,7.61,Winter,0,3.0
2201,4,1,1,627001,11045021,2018,2,1,29,3.4,95,No,4.63,7.79,Winter,3,2.0
1516,1,3,1,600001,11059562,2015,8,3,31,5.47,79,Yes,4.55,6.99,Monsoon,2,3.3
1513,2,2,1,627001,9824125,2019,9,3,10,4.8,70,No,3.68,6.71,Festival,1,0.8
616,1,2,1,641001,5242019,2010,3,1,6,7.36,80,No,3.52,7.62,Summer,1,1.2
2933,2,3,1,627001,13450652,2017,3,1,35,7.38,93,No,4.82,7.35,Summer,7,3.0
1867,2,3,1,625001,3312051,2011,6,2,10,6.5,79,Yes,4.54,6.08,Monsoon,0,0.8
1083,5,1,1,600001,9170022,2018,11,4,15,6.28,83,No,5.49,6.7,Festival,7,4.5
894,4,2,1,636001,5791004,2023,10,4,37,6.67,83,Yes,4.86,7.36,Festival,8,1.1
1587,4,2,2,625001,14685942,2017,1,1,16,4.83,76,No,5.84,7.15,Winter,5,3.5
571,2,2,1,625001,9262748,2012,6,2,3,5.02,92,Yes,3.99,7.96,Monsoon,0,2.3
773,3,3,1,600001,6568125,2022,12,4,25,5.77,80,Yes,5.98,7.73,Winter,9,2.3
2513,3,1,2,636001,9656669,2014,3,1,12,7.69,91,Yes,4.24,6.12,Summer,6,3.9
1843,1,2,1,625001,14030044,2018,11,4,31,6.62,97,Yes,5.11,7.45,Festival,4,2.7
837,1,3,2,636001,13164633,2022,4,2,42,5.75,73,No,4.75,6.67,Summer,8,3.8
1889,5,2,1,620001,12542866,2010,9,3,6,6.85,96,No,4.4,7.36,Festival,6,2.8
1106,2,1,2,620001,5442905,2018,3,1,35,4.85,93,Yes,3.85,7.23,Summer,4,3.2
665,1,2,2,620001,12378778,2013,1,1,10,6.65,71,No,3.84,7.01,Winter,1,3.9
2067,1,1,1,627001,13121949,2013,3,1,8,5.05,76,Yes,5.28,7.71,Summer,3,3.2
2558,2,1,2,625001,4412210,2013,7,3,27,4.4,88,No,4.44,7.42,Monsoon,1,3.3
1824,5,2,1,600001,9025140,2019,7,3,26,6.05,83,No,5.9,7.78,Monsoon,8,4.1
1228,1,2,1,600001,9362781,2021,11,4,29,6.43,88,No,4.31,6.56,Festival,1,4.8
2543,5,1,1,627001,6163257,2018,5,2,29,5.3,99,Yes,5.96,6.7,Summer,1,2.2
601,4,3,1,600001,5674986,2023,1,1,21,5.83,76,No,4.01,7.24,Winter,1,3.1
1915,5,1,2,620001,6415814,2015,11,4,18,6.47,81,Yes,3.76,7.93,Festival,0,0.9
1278,3,2,1,625001,9036860,2020,8,3,40,6.84,72,No,4.28,6.74,Monsoon,8,2.1
713,3,2,2,600001,4950256,2017,10,4,34,7.48,84,Yes,5.71,6.06,Festival,7,2.4
1611,5,3,2,600001,5803528,2021,8,3,14,4.77,74,No,4.8,6.89,Monsoon,1,4.3
2076,3,1,1,641001,14796776,2023,10,4,28,7.76,77,Yes,3.84,7.09,Festival,1,2.8
2948,4,1,1,641001,8310825,2013,12,4,18,6.19,83,Yes,4.01,7.6,Winter,4,3.8
2195,2,1,1,641001,7254284,2012,10,4,15,6.94,98,Yes,4.28,7.46,Festival,3,0.6
1091,3,2,1,625001,12231822,2023,10,4,36,6.5,73,No,4.98,7.93,Festival,1,2.6
1833,3,1,2,620001,3165301,2010,2,1,21,4.03,76,Yes,4.33,7.57,Winter,7,4.6
1609,5,3,1,636001,7814974,2019,10,4,24,3.36,76,No,5.37,6.6,Festival,7,1.5
2639,4,2,2,620001,12490628,2016,3,1,14,6.63,87,Yes,5.04,7.28,Summer,3,0.6
1213,2,2,1,620001,3297180,2013,4,2,10,5.56,83,Yes,5.68,7.34,Summer,3,2.5
1435,5,1,1,625001,6405914,2023,1,1,33,6.51,77,Yes,4.75,8.0,Winter,8,3.7
2451,5,3,1,625001,11165786,2017,4,2,32,5.38,95,No,4.33,6.28,Summer,3,2.5
741,4,2,1,641001,7177927,2023,5,2,43,4.56,81,No,5.99,6.38,Summer,9,2.6
2543,2,2,2,600001,7876831,2012,3,1,3,4.43,79,No,4.39,6.31,Summer,8,3.5
501,4,1,2,627001,8032403,2010,11,4,2,6.65,83,No,4.57,7.18,Festival,2,1.6
2772,2,1,1,627001,13055999,2014,10,4,6,4.38,78,No,5.52,6.27,Festival,1,3.9
2268,4,3,2,636001,6229065,2023,2,1,32,6.57,75,No,3.72,7.31,Winter,7,1.2
2449,5,1,2,600001,14847948,2011,6,2,7,4.92,99,No,4.47,7.61,Monsoon,2,2.3
2663,5,3,1,636001,14607230,2012,8,3,27,6.85,74,Yes,3.71,6.87,Monsoon,1,3.5
1417,1,2,1,641001,3587426,2023,7,3,16,3.71,70,Yes,3.85,7.12,Monsoon,7,4.2
2741,3,3,2,636001,6430460,2015,11,4,23,4.02,70,No,3.51,7.83,Festival,7,4.1
589,4,3,2,600001,14528988,2012,1,1,7,6.43,94,No,3.52,7.14,Winter,4,3.7
2209,1,3,2,600001,4131614,2012,4,2,16,5.8,99,No,4.45,6.42,Summer,8,2.1
2669,3,2,2,627001,13445352,2021,3,1,41,4.02,89,No,5.52,6.69,Summer,5,1.1
642,4,1,1,641001,11003029,2015,6,2,28,7.51,86,No,4.97,7.06,Monsoon,4,1.5
605,2,2,1,625001,5466507,2014,9,3,13,4.38,80,Yes,5.09,6.31,Festival,2,4.4
1386,3,1,2,636001,13055169,2019,9,3,32,5.11,95,No,4.8,7.23,Festival,6,4.4
927,5,3,1,627001,8418673,2018,7,3,15,4.01,81,No,5.55,8.0,Monsoon,8,4.8
1828,1,3,2,636001,3776385,2010,12,4,20,4.94,72,No,5.7,7.31,Winter,3,0.8
2395,3,3,2,636001,13293122,2022,9,3,29,5.46,75,Yes,5.62,6.74,Festival,6,2.9
2494,3,3,1,625001,13685775,2012,8,3,9,4.48,99,Yes,5.53,6.66,Monsoon,2,3.4
816,5,3,2,641001,10464370,2012,5,2,23,6.85,80,Yes,3.96,7.86,Summer,1,3.7
2486,4,1,2,600001,12465027,2020,9,3,26,4.97,98,Yes,4.98,7.74,Festival,0,3.4
1134,2,1,1,620001,12395448,2015,7,3,29,6.65,82,No,4.96,6.94,Monsoon,5,4.0
2425,5,3,1,636001,12370097,2017,5,2,31,4.04,80,Yes,4.82,6.71,Summer,4,2.1
2556,2,2,2,620001,7559512,2012,8,3,23,4.89,77,Yes,4.7,7.42,Monsoon,1,1.3
2770,4,2,2,641001,9519453,2012,7,3,29,3.04,98,Yes,3.72,6.63,Monsoon,2,1.4
1939,3,3,1,620001,14660753,2015,9,3,11,6.79,79,Yes,3.76,6.24,Festival,8,0.6
1052,2,1,2,636001,9846090,2017,10,4,10,6.13,71,Yes,5.76,6.62,Festival,2,2.1
1215,1,2,2,625001,11607964,2015,1,1,18,7.09,93,No,5.08,6.87,Winter,6,0.9
1787,1,2,1,620001,14919632,2022,9,3,16,5.28,83,Yes,4.16,6.51,Festival,0,1.9
2213,5,2,1,641001,5995353,2021,7,3,17,7.0,98,Yes,4.2,6.43,Monsoon,6,3.3
2383,4,3,1,641001,4675255,2023,1,1,34,6.24,85,Yes,5.03,6.01,Winter,8,4.5
1607,5,2,1,625001,11873208,2019,1,1,21,3.02,86,No,4.52,7.26,Winter,7,4.3
1841,5,2,1,620001,12883926,2012,5,2,19,4.27,80,No,4.6,7.23,Summer,6,1.6
610,5,2,1,620001,4908151,2013,8,3,21,5.47,71,No,3.65,6.38,Monsoon,9,1.1
750,1,2,2,600001,14305775,2010,9,3,16,6.09,93,No,3.85,7.89,Festival,7,1.4
2930,1,1,2,627001,6289363,2022,12,4,27,3.33,92,No,4.48,6.82,Winter,3,4.9
2554,5,3,1,641001,13746369,2017,6,2,36,6.53,74,No,5.25,6.05,Monsoon,1,3.0
958,1,3,1,600001,12034839,2013,12,4,5,5.72,98,No,3.62,6.44,Winter,8,1.3
1607,4,1,2,641001,12158430,2015,10,4,32,5.63,85,No,4.34,7.38,Festival,2,4.3
707,5,1,2,600001,5786202,2020,12,4,20,4.46,85,Yes,5.24,6.4,Winter,3,2.3
